network,station,location,channel,instrument_type,latitude,longitude,sample_rate_hz,start_date,end_date
KO,BODA,,HNE,strong_motion,37.0348,27.4304,100.0,2019-10-17T00:00:00.000000Z,
KO,BODA,,HNN,strong_motion,37.0348,27.4304,100.0,2019-10-17T00:00:00.000000Z,
KO,BODA,,HNZ,strong_motion,37.0348,27.4304,100.0,2019-10-17T00:00:00.000000Z,
KO,KAMT,,HHE,broadband,39.3689,33.7087,100.0,2011-11-22T00:00:00.000000Z,
KO,KAMT,,HHN,broadband,39.3689,33.7087,100.0,2011-11-22T00:00:00.000000Z,
KO,KAMT,,HHZ,broadband,39.3689,33.7087,100.0,2011-11-22T00:00:00.000000Z,
KO,BUYA,,HNE,strong_motion,40.8694,29.1278,100.0,2012-08-07T00:00:00.000000Z,2012-11-01T12:00:00.000000Z
KO,BUYA,,HNN,strong_motion,40.8694,29.1278,100.0,2012-08-07T00:00:00.000000Z,2012-11-01T12:00:00.000000Z
KO,BUYA,,HNZ,strong_motion,40.8694,29.1278,100.0,2012-08-07T00:00:00.000000Z,2012-11-01T12:00:00.000000Z
KO,BUYA,,HNE,strong_motion,40.8694,29.1278,100.0,2012-11-01T12:00:00.000000Z,
KO,BUYA,,HNN,strong_motion,40.8694,29.1278,100.0,2012-11-01T12:00:00.000000Z,
KO,BUYA,,HNZ,strong_motion,40.8694,29.1278,100.0,2012-11-01T12:00:00.000000Z,
KO,AKIN,,HNE,strong_motion,35.0157,33.4662,100.0,2008-11-18T00:00:00.000000Z,
KO,AKIN,,HNN,strong_motion,35.0157,33.4662,100.0,2008-11-18T00:00:00.000000Z,
KO,AKIN,,HNZ,strong_motion,35.0157,33.4662,100.0,2008-11-18T00:00:00.000000Z,
KO,YKBL,,HNE,strong_motion,40.9908,28.6678,100.0,2010-08-13T00:00:00.000000Z,2012-10-19T10:00:00.000000Z
KO,YKBL,,HNN,strong_motion,40.9908,28.6678,100.0,2010-08-13T00:00:00.000000Z,2012-10-19T10:00:00.000000Z
KO,YKBL,,HNZ,strong_motion,40.9908,28.6678,100.0,2010-08-13T00:00:00.000000Z,2012-10-19T10:00:00.000000Z
KO,YKBL,,HNE,strong_motion,40.9908,28.6678,100.0,2012-10-19T10:00:00.000000Z,
KO,YKBL,,HNN,strong_motion,40.9908,28.6678,100.0,2012-10-19T10:00:00.000000Z,
KO,YKBL,,HNZ,strong_motion,40.9908,28.6678,100.0,2012-10-19T10:00:00.000000Z,
KO,TAHT,,BHE,broadband,36.3755,36.1855,50.0,2009-10-19T00:00:00.000000Z,2022-11-29T10:00:00.000000Z
KO,TAHT,,BHN,broadband,36.3755,36.1855,50.0,2009-10-19T00:00:00.000000Z,2022-11-29T10:00:00.000000Z
KO,TAHT,,BHZ,broadband,36.3755,36.1855,50.0,2009-10-19T00:00:00.000000Z,2022-11-29T10:00:00.000000Z
KO,TAHT,,HHE,broadband,36.3755,36.1855,100.0,2022-11-29T10:00:00.000000Z,
KO,TAHT,,HHN,broadband,36.3755,36.1855,100.0,2022-11-29T10:00:00.000000Z,
KO,TAHT,,HHZ,broadband,36.3755,36.1855,100.0,2022-11-29T10:00:00.000000Z,
KO,LOD,,BHE,broadband,39.8884,32.7634,50.0,2007-02-02T00:00:00.000000Z,2018-09-07T07:53:00.000000Z
KO,LOD,,BHN,broadband,39.8884,32.7634,50.0,2007-02-02T00:00:00.000000Z,2018-09-07T07:53:00.000000Z
KO,LOD,,BHZ,broadband,39.8884,32.7634,50.0,2007-02-02T00:00:00.000000Z,2018-09-07T07:53:00.000000Z
KO,LOD,,HHE,broadband,39.8884,32.7634,100.0,2018-09-07T07:53:00.000000Z,2018-09-17T11:00:00.000000Z
KO,LOD,,HHN,broadband,39.8884,32.7634,100.0,2018-09-07T07:53:00.000000Z,2018-09-17T11:00:00.000000Z
KO,LOD,,HHZ,broadband,39.8884,32.7634,100.0,2018-09-07T07:53:00.000000Z,2018-09-17T11:00:00.000000Z
KO,LOD,,BHE,broadband,39.8884,32.7634,50.0,2018-09-17T11:00:00.000000Z,2022-11-29T10:00:00.000000Z
KO,LOD,,BHN,broadband,39.8884,32.7634,50.0,2018-09-17T11:00:00.000000Z,2022-11-29T10:00:00.000000Z
KO,LOD,,BHZ,broadband,39.8884,32.7634,50.0,2018-09-17T11:00:00.000000Z,2022-11-29T10:00:00.000000Z
KO,LOD,,HHE,broadband,39.8884,32.7634,100.0,2022-11-29T10:00:00.000000Z,
KO,LOD,,HHN,broadband,39.8884,32.7634,100.0,2022-11-29T10:00:00.000000Z,
KO,LOD,,HHZ,broadband,39.8884,32.7634,100.0,2022-11-29T10:00:00.000000Z,
KO,GPA,,HNE,strong_motion,40.2911,30.3171,100.0,2011-10-05T00:00:00.000000Z,
KO,GPA,,HNN,strong_motion,40.2911,30.3171,100.0,2011-10-05T00:00:00.000000Z,
KO,GPA,,HNZ,strong_motion,40.2911,30.3171,100.0,2011-10-05T00:00:00.000000Z,
KO,GUMT,,HNE,strong_motion,40.4665,39.478,100.0,2012-01-12T00:00:00.000000Z,
KO,GUMT,,HNN,strong_motion,40.4665,39.478,100.0,2012-01-12T00:00:00.000000Z,
KO,GUMT,,HNZ,strong_motion,40.4665,39.478,100.0,2012-01-12T00:00:00.000000Z,
KO,SHAP,,HNE,strong_motion,39.0231,29.222,100.0,2012-05-10T00:00:00.000000Z,
KO,SHAP,,HNN,strong_motion,39.0231,29.222,100.0,2012-05-10T00:00:00.000000Z,
KO,SHAP,,HNZ,strong_motion,39.0231,29.222,100.0,2012-05-10T00:00:00.000000Z,
KO,VRTB,,BHE,broadband,39.1603,41.4558,50.0,2008-11-20T00:00:00.000000Z,2009-06-25T07:00:00.000000Z
KO,VRTB,,BHN,broadband,39.1603,41.4558,50.0,2008-11-20T00:00:00.000000Z,2009-06-25T07:00:00.000000Z
KO,VRTB,,BHZ,broadband,39.1603,41.4558,50.0,2008-11-20T00:00:00.000000Z,2009-06-25T07:00:00.000000Z
KO,VRTB,,HHE,broadband,39.1603,41.4558,200.0,2009-06-25T07:00:00.000000Z,2009-07-05T12:00:00.000000Z
KO,VRTB,,HHN,broadband,39.1603,41.4558,200.0,2009-06-25T07:00:00.000000Z,2009-07-05T12:00:00.000000Z
KO,VRTB,,HHZ,broadband,39.1603,41.4558,200.0,2009-06-25T07:00:00.000000Z,2009-07-05T12:00:00.000000Z
KO,VRTB,,BHE,broadband,39.1603,41.4558,50.0,2009-07-05T12:00:00.000000Z,2022-11-29T10:00:00.000000Z
KO,VRTB,,BHN,broadband,39.1603,41.4558,50.0,2009-07-05T12:00:00.000000Z,2022-11-29T10:00:00.000000Z
KO,VRTB,,BHZ,broadband,39.1603,41.4558,50.0,2009-07-05T12:00:00.000000Z,2022-11-29T10:00:00.000000Z
KO,VRTB,,HHE,broadband,39.1603,41.4558,100.0,2022-11-29T10:00:00.000000Z,2024-10-21T11:48:00.000000Z
KO,VRTB,,HHN,broadband,39.1603,41.4558,100.0,2022-11-29T10:00:00.000000Z,2024-10-21T11:48:00.000000Z
KO,VRTB,,HHZ,broadband,39.1603,41.4558,100.0,2022-11-29T10:00:00.000000Z,2024-10-21T11:48:00.000000Z
KO,VRTB,,HHE,broadband,39.1603,41.4558,100.0,2024-10-21T11:48:00.000000Z,
KO,VRTB,,HHN,broadband,39.1603,41.4558,100.0,2024-10-21T11:48:00.000000Z,
KO,VRTB,,HHZ,broadband,39.1603,41.4558,100.0,2024-10-21T11:48:00.000000Z,
KO,ERCV,,HNE,strong_motion,39.0198,43.3381,100.0,2011-10-28T00:00:00.000000Z,2023-08-16T00:00:00.000000Z
KO,ERCV,,HNN,strong_motion,39.0198,43.3381,100.0,2011-10-28T00:00:00.000000Z,2023-08-16T00:00:00.000000Z
KO,ERCV,,HNZ,strong_motion,39.0198,43.3381,100.0,2011-10-28T00:00:00.000000Z,2023-08-16T00:00:00.000000Z
KO,GEDZ,,HNE,strong_motion,39.0445,29.4105,100.0,2011-06-01T00:00:00.000000Z,2011-06-09T00:00:00.000000Z
KO,GEDZ,,HNN,strong_motion,39.0445,29.4105,100.0,2011-06-01T00:00:00.000000Z,2011-06-09T00:00:00.000000Z
KO,GEDZ,,HNZ,strong_motion,39.0445,29.4105,100.0,2011-06-01T00:00:00.000000Z,2011-06-09T00:00:00.000000Z
KO,GEDZ,,HHE,broadband,39.0445,29.4105,100.0,2011-06-09T00:00:00.000000Z,
KO,GEDZ,,HHN,broadband,39.0445,29.4105,100.0,2011-06-09T00:00:00.000000Z,
KO,GEDZ,,HHZ,broadband,39.0445,29.4105,100.0,2011-06-09T00:00:00.000000Z,
KO,AGRB,,BHE,broadband,39.5755,42.992,50.0,2006-11-21T00:00:00.000000Z,2013-11-26T07:00:00.000000Z
KO,AGRB,,BHN,broadband,39.5755,42.992,50.0,2006-11-21T00:00:00.000000Z,2013-11-26T07:00:00.000000Z
KO,AGRB,,BHZ,broadband,39.5755,42.992,50.0,2006-11-21T00:00:00.000000Z,2013-11-26T07:00:00.000000Z
KO,AGRB,,HHE,broadband,39.5755,42.992,100.0,2013-11-26T07:00:00.000000Z,
KO,AGRB,,HHN,broadband,39.5755,42.992,100.0,2013-11-26T07:00:00.000000Z,
KO,AGRB,,HHZ,broadband,39.5755,42.992,100.0,2013-11-26T07:00:00.000000Z,
KO,BGKT,,BHE,broadband,41.181,28.773,50.0,2007-05-29T00:00:00.000000Z,2013-11-08T16:00:00.000000Z
KO,BGKT,,BHN,broadband,41.181,28.773,50.0,2007-05-29T00:00:00.000000Z,2013-11-08T16:00:00.000000Z
KO,BGKT,,BHZ,broadband,41.181,28.773,50.0,2007-05-29T00:00:00.000000Z,2013-11-08T16:00:00.000000Z
KO,BGKT,,HHE,broadband,41.181,28.773,100.0,2013-11-08T16:00:00.000000Z,
KO,BGKT,,HHN,broadband,41.181,28.773,100.0,2013-11-08T16:00:00.000000Z,
KO,BGKT,,HHZ,broadband,41.181,28.773,100.0,2013-11-08T16:00:00.000000Z,
KO,BAYT,,BHE,broadband,40.3937,40.141,50.0,2008-09-12T00:00:00.000000Z,2022-11-28T08:00:00.000000Z
KO,BAYT,,BHN,broadband,40.3937,40.141,50.0,2008-09-12T00:00:00.000000Z,2022-11-28T08:00:00.000000Z
KO,BAYT,,BHZ,broadband,40.3937,40.141,50.0,2008-09-12T00:00:00.000000Z,2022-11-28T08:00:00.000000Z
KO,BAYT,,HHE,broadband,40.3937,40.141,100.0,2022-11-28T08:00:00.000000Z,
KO,BAYT,,HHN,broadband,40.3937,40.141,100.0,2022-11-28T08:00:00.000000Z,
KO,BAYT,,HHZ,broadband,40.3937,40.141,100.0,2022-11-28T08:00:00.000000Z,
KO,CMRD,,EHE,broadband,37.6623,34.9902,100.0,2013-11-19T00:00:00.000000Z,
KO,CMRD,,EHN,broadband,37.6623,34.9902,100.0,2013-11-19T00:00:00.000000Z,
KO,CMRD,,EHZ,broadband,37.6623,34.9902,100.0,2013-11-19T00:00:00.000000Z,
KO,CMRD,,HNE,strong_motion,37.6623,34.9902,100.0,2013-11-19T00:00:00.000000Z,
KO,CMRD,,HNN,strong_motion,37.6623,34.9902,100.0,2013-11-19T00:00:00.000000Z,
KO,CMRD,,HNZ,strong_motion,37.6623,34.9902,100.0,2013-11-19T00:00:00.000000Z,
KO,SOMA,,EHE,broadband,39.1564,27.5341,100.0,2018-05-03T00:00:00.000000Z,
KO,SOMA,,EHN,broadband,39.1564,27.5341,100.0,2018-05-03T00:00:00.000000Z,
KO,SOMA,,EHZ,broadband,39.1564,27.5341,100.0,2018-05-03T00:00:00.000000Z,
KO,SOMA,,HNE,strong_motion,39.1564,27.5341,100.0,2018-05-03T00:00:00.000000Z,
KO,SOMA,,HNN,strong_motion,39.1564,27.5341,100.0,2018-05-03T00:00:00.000000Z,
KO,SOMA,,HNZ,strong_motion,39.1564,27.5341,100.0,2018-05-03T00:00:00.000000Z,
KO,GADA,,BHE,broadband,40.1908,25.8987,50.0,2006-07-06T00:00:00.000000Z,2010-04-22T00:00:00.000000Z
KO,GADA,,BHN,broadband,40.1908,25.8987,50.0,2006-07-06T00:00:00.000000Z,2010-04-22T00:00:00.000000Z
KO,GADA,,BHZ,broadband,40.1908,25.8987,50.0,2006-07-06T00:00:00.000000Z,2010-04-22T00:00:00.000000Z
KO,GADA,,BHE,broadband,40.1908,25.8987,50.0,2010-04-22T00:00:00.000000Z,2014-01-26T14:00:00.000000Z
KO,GADA,,BHN,broadband,40.1908,25.8987,50.0,2010-04-22T00:00:00.000000Z,2014-01-26T14:00:00.000000Z
KO,GADA,,BHZ,broadband,40.1908,25.8987,50.0,2010-04-22T00:00:00.000000Z,2014-01-26T14:00:00.000000Z
KO,GADA,,HHE,broadband,40.1908,25.8987,100.0,2014-01-26T14:00:00.000000Z,2016-04-19T12:00:00.000000Z
KO,GADA,,HHN,broadband,40.1908,25.8987,100.0,2014-01-26T14:00:00.000000Z,2016-04-19T12:00:00.000000Z
KO,GADA,,HHZ,broadband,40.1908,25.8987,100.0,2014-01-26T14:00:00.000000Z,2016-04-19T12:00:00.000000Z
KO,GADA,,BHE,broadband,40.1908,25.8987,50.0,2016-04-19T12:00:00.000000Z,2023-01-11T09:52:00.000000Z
KO,GADA,,BHN,broadband,40.1908,25.8987,50.0,2016-04-19T12:00:00.000000Z,2023-01-11T09:52:00.000000Z
KO,GADA,,BHZ,broadband,40.1908,25.8987,50.0,2016-04-19T12:00:00.000000Z,2023-01-11T09:52:00.000000Z
KO,GADA,,HHE,broadband,40.1908,25.8987,100.0,2023-01-11T09:52:00.000000Z,
KO,GADA,,HHN,broadband,40.1908,25.8987,100.0,2023-01-11T09:52:00.000000Z,
KO,GADA,,HHZ,broadband,40.1908,25.8987,100.0,2023-01-11T09:52:00.000000Z,
KO,IKL,,BHE,broadband,36.2366,33.6845,50.0,2006-07-24T13:00:00.000000Z,2011-02-19T00:00:00.000000Z
KO,IKL,,BHN,broadband,36.2366,33.6845,50.0,2006-07-24T13:00:00.000000Z,2011-02-19T00:00:00.000000Z
KO,IKL,,BHZ,broadband,36.2366,33.6845,50.0,2006-07-24T13:00:00.000000Z,2011-02-19T00:00:00.000000Z
KO,IKL,,BHE,broadband,36.2366,33.6845,50.0,2011-02-19T00:00:00.000000Z,2022-11-29T10:00:00.000000Z
KO,IKL,,BHN,broadband,36.2366,33.6845,50.0,2011-02-19T00:00:00.000000Z,2022-11-29T10:00:00.000000Z
KO,IKL,,BHZ,broadband,36.2366,33.6845,50.0,2011-02-19T00:00:00.000000Z,2022-11-29T10:00:00.000000Z
KO,IKL,,HHE,broadband,36.2366,33.6845,100.0,2022-11-29T10:00:00.000000Z,
KO,IKL,,HHN,broadband,36.2366,33.6845,100.0,2022-11-29T10:00:00.000000Z,
KO,IKL,,HHZ,broadband,36.2366,33.6845,100.0,2022-11-29T10:00:00.000000Z,
KO,ERBG,,HNE,strong_motion,40.712,36.6768,100.0,2020-12-12T00:00:00.000000Z,
KO,ERBG,,HNN,strong_motion,40.712,36.6768,100.0,2020-12-12T00:00:00.000000Z,
KO,ERBG,,HNZ,strong_motion,40.712,36.6768,100.0,2020-12-12T00:00:00.000000Z,
KO,CESE,,HNE,strong_motion,38.3306,26.2997,100.0,2011-07-23T00:00:00.000000Z,
KO,CESE,,HNN,strong_motion,38.3306,26.2997,100.0,2011-07-23T00:00:00.000000Z,
KO,CESE,,HNZ,strong_motion,38.3306,26.2997,100.0,2011-07-23T00:00:00.000000Z,
KO,KRBN,,HNE,strong_motion,38.5936,26.5537,100.0,2011-07-12T00:00:00.000000Z,2017-06-17T00:00:00.000000Z
KO,KRBN,,HNN,strong_motion,38.5936,26.5537,100.0,2011-07-12T00:00:00.000000Z,2017-06-17T00:00:00.000000Z
KO,KRBN,,HNZ,strong_motion,38.5936,26.5537,100.0,2011-07-12T00:00:00.000000Z,2017-06-17T00:00:00.000000Z
KO,KRBN,,HNE,strong_motion,38.5936,26.5537,100.0,2017-06-17T00:00:00.000000Z,2017-11-23T00:00:00.000000Z
KO,KRBN,,HNN,strong_motion,38.5936,26.5537,100.0,2017-06-17T00:00:00.000000Z,2017-11-23T00:00:00.000000Z
KO,KRBN,,HNZ,strong_motion,38.5936,26.5537,100.0,2017-06-17T00:00:00.000000Z,2017-11-23T00:00:00.000000Z
KO,KRBN,,HNE,strong_motion,38.5936,26.5537,100.0,2018-07-05T00:00:00.000000Z,2019-11-04T00:00:00.000000Z
KO,KRBN,,HNN,strong_motion,38.5936,26.5537,100.0,2018-07-05T00:00:00.000000Z,2019-11-04T00:00:00.000000Z
KO,KRBN,,HNZ,strong_motion,38.5936,26.5537,100.0,2018-07-05T00:00:00.000000Z,2019-11-04T00:00:00.000000Z
KO,KRBN,,HNE,strong_motion,38.5936,26.5537,100.0,2020-01-21T00:00:00.000000Z,
KO,KRBN,,HNN,strong_motion,38.5936,26.5537,100.0,2020-01-21T00:00:00.000000Z,
KO,KRBN,,HNZ,strong_motion,38.5936,26.5537,100.0,2020-01-21T00:00:00.000000Z,
KO,GULT,,BHE,broadband,40.432,30.5152,50.0,2007-09-15T00:00:00.000000Z,2013-11-08T16:00:00.000000Z
KO,GULT,,BHN,broadband,40.432,30.5152,50.0,2007-09-15T00:00:00.000000Z,2013-11-08T16:00:00.000000Z
KO,GULT,,BHZ,broadband,40.432,30.5152,50.0,2007-09-15T00:00:00.000000Z,2013-11-08T16:00:00.000000Z
KO,GULT,,HHE,broadband,40.432,30.5152,100.0,2013-11-08T16:00:00.000000Z,
KO,GULT,,HHN,broadband,40.432,30.5152,100.0,2013-11-08T16:00:00.000000Z,
KO,GULT,,HHZ,broadband,40.432,30.5152,100.0,2013-11-08T16:00:00.000000Z,
KO,DKL,,BHE,broadband,39.0713,26.9053,50.0,2010-07-22T00:00:00.000000Z,2023-01-03T11:47:00.000000Z
KO,DKL,,BHN,broadband,39.0713,26.9053,50.0,2010-07-22T00:00:00.000000Z,2023-01-03T11:47:00.000000Z
KO,DKL,,BHZ,broadband,39.0713,26.9053,50.0,2010-07-22T00:00:00.000000Z,2023-01-03T11:47:00.000000Z
KO,DKL,,HHE,broadband,39.0713,26.9053,100.0,2023-01-03T11:47:00.000000Z,
KO,DKL,,HHN,broadband,39.0713,26.9053,100.0,2023-01-03T11:47:00.000000Z,
KO,DKL,,HHZ,broadband,39.0713,26.9053,100.0,2023-01-03T11:47:00.000000Z,
KO,DIDI,,HNE,strong_motion,37.3767,27.2398,100.0,2011-04-19T00:00:00.000000Z,
KO,DIDI,,HNN,strong_motion,37.3767,27.2398,100.0,2011-04-19T00:00:00.000000Z,
KO,DIDI,,HNZ,strong_motion,37.3767,27.2398,100.0,2011-04-19T00:00:00.000000Z,
KO,YAYX,,BHE,broadband,38.9387,33.8115,50.0,2009-06-18T00:00:00.000000Z,2010-07-18T05:00:00.000000Z
KO,YAYX,,BHN,broadband,38.9387,33.8115,50.0,2009-06-18T00:00:00.000000Z,2010-07-18T05:00:00.000000Z
KO,YAYX,,BHZ,broadband,38.9387,33.8115,50.0,2009-06-18T00:00:00.000000Z,2010-07-18T05:00:00.000000Z
KO,YAYX,,HHE,broadband,38.9387,33.8115,100.0,2010-07-18T05:00:00.000000Z,
KO,YAYX,,HHN,broadband,38.9387,33.8115,100.0,2010-07-18T05:00:00.000000Z,
KO,YAYX,,HHZ,broadband,38.9387,33.8115,100.0,2010-07-18T05:00:00.000000Z,
KO,KOPR,,HHE,broadband,39.9917,41.8535,100.0,2012-11-28T00:00:00.000000Z,
KO,KOPR,,HHN,broadband,39.9917,41.8535,100.0,2012-11-28T00:00:00.000000Z,
KO,KOPR,,HHZ,broadband,39.9917,41.8535,100.0,2012-11-28T00:00:00.000000Z,
KO,AVCI,,HNE,strong_motion,40.9958,28.7225,100.0,2014-01-29T00:00:00.000000Z,
KO,AVCI,,HNN,strong_motion,40.9958,28.7225,100.0,2014-01-29T00:00:00.000000Z,
KO,AVCI,,HNZ,strong_motion,40.9958,28.7225,100.0,2014-01-29T00:00:00.000000Z,
KO,BBRN,,HNE,strong_motion,36.6796,28.0587,100.0,2013-01-17T00:00:00.000000Z,2013-07-16T00:00:00.000000Z
KO,BBRN,,HNN,strong_motion,36.6796,28.0587,100.0,2013-01-17T00:00:00.000000Z,2013-07-16T00:00:00.000000Z
KO,BBRN,,HNZ,strong_motion,36.6796,28.0587,100.0,2013-01-17T00:00:00.000000Z,2013-07-16T00:00:00.000000Z
KO,SILT,,BHE,broadband,41.153,29.643,50.0,2007-07-31T00:00:00.000000Z,2013-11-15T06:00:00.000000Z
KO,SILT,,BHN,broadband,41.153,29.643,50.0,2007-07-31T00:00:00.000000Z,2013-11-15T06:00:00.000000Z
KO,SILT,,BHZ,broadband,41.153,29.643,50.0,2007-07-31T00:00:00.000000Z,2013-11-15T06:00:00.000000Z
KO,SILT,,HHE,broadband,41.153,29.643,100.0,2013-11-15T06:00:00.000000Z,
KO,SILT,,HHN,broadband,41.153,29.643,100.0,2013-11-15T06:00:00.000000Z,
KO,SILT,,HHZ,broadband,41.153,29.643,100.0,2013-11-15T06:00:00.000000Z,
KO,BOTS,,HNE,strong_motion,40.9902,27.981,100.0,2010-08-13T00:00:00.000000Z,2012-10-18T11:00:00.000000Z
KO,BOTS,,HNN,strong_motion,40.9902,27.981,100.0,2010-08-13T00:00:00.000000Z,2012-10-18T11:00:00.000000Z
KO,BOTS,,HNZ,strong_motion,40.9902,27.981,100.0,2010-08-13T00:00:00.000000Z,2012-10-18T11:00:00.000000Z
KO,BOTS,,HNE,strong_motion,40.9902,27.981,100.0,2012-10-18T11:00:00.000000Z,2013-05-08T07:00:00.000000Z
KO,BOTS,,HNN,strong_motion,40.9902,27.981,100.0,2012-10-18T11:00:00.000000Z,2013-05-08T07:00:00.000000Z
KO,BOTS,,HNZ,strong_motion,40.9902,27.981,100.0,2012-10-18T11:00:00.000000Z,2013-05-08T07:00:00.000000Z
KO,BOTS,,HNE,strong_motion,40.9902,27.981,100.0,2013-05-08T07:00:00.000000Z,
KO,BOTS,,HNN,strong_motion,40.9902,27.981,100.0,2013-05-08T07:00:00.000000Z,
KO,BOTS,,HNZ,strong_motion,40.9902,27.981,100.0,2013-05-08T07:00:00.000000Z,
KO,BOTS,,HHE,broadband,40.9902,27.981,100.0,2025-03-14T00:00:00.000000Z,
KO,BOTS,,HHN,broadband,40.9902,27.981,100.0,2025-03-14T00:00:00.000000Z,
KO,BOTS,,HHZ,broadband,40.9902,27.981,100.0,2025-03-14T00:00:00.000000Z,
KO,FETI,,HNE,strong_motion,36.6903,29.096,100.0,2011-04-21T00:00:00.000000Z,2017-10-20T07:00:00.000000Z
KO,FETI,,HNN,strong_motion,36.6903,29.096,100.0,2011-04-21T00:00:00.000000Z,2017-10-20T07:00:00.000000Z
KO,FETI,,HNZ,strong_motion,36.6903,29.096,100.0,2011-04-21T00:00:00.000000Z,2017-10-20T07:00:00.000000Z
KO,FETI,,HNE,strong_motion,36.6903,29.096,100.0,2017-12-15T16:00:00.000000Z,2018-07-23T15:00:00.000000Z
KO,FETI,,HNN,strong_motion,36.6903,29.096,100.0,2017-12-15T16:00:00.000000Z,2018-07-23T15:00:00.000000Z
KO,FETI,,HNZ,strong_motion,36.6903,29.096,100.0,2017-12-15T16:00:00.000000Z,2018-07-23T15:00:00.000000Z
KO,FETI,,HNE,strong_motion,36.6903,29.096,100.0,2018-07-23T15:00:00.000000Z,
KO,FETI,,HNN,strong_motion,36.6903,29.096,100.0,2018-07-23T15:00:00.000000Z,
KO,FETI,,HNZ,strong_motion,36.6903,29.096,100.0,2018-07-23T15:00:00.000000Z,
KO,CANM,,EHE,broadband,40.0113,27.0529,100.0,2017-02-22T00:00:00.000000Z,
KO,CANM,,EHN,broadband,40.0113,27.0529,100.0,2017-02-22T00:00:00.000000Z,
KO,CANM,,EHZ,broadband,40.0113,27.0529,100.0,2017-02-22T00:00:00.000000Z,
KO,CANM,,HNE,strong_motion,40.0113,27.0529,100.0,2017-02-22T00:00:00.000000Z,
KO,CANM,,HNN,strong_motion,40.0113,27.0529,100.0,2017-02-22T00:00:00.000000Z,
KO,CANM,,HNZ,strong_motion,40.0113,27.0529,100.0,2017-02-22T00:00:00.000000Z,
KO,CHOM,,BHE,broadband,41.097,40.7612,50.0,2012-03-19T00:00:00.000000Z,2022-11-28T08:00:00.000000Z
KO,CHOM,,BHN,broadband,41.097,40.7612,50.0,2012-03-19T00:00:00.000000Z,2022-11-28T08:00:00.000000Z
KO,CHOM,,BHZ,broadband,41.097,40.7612,50.0,2012-03-19T00:00:00.000000Z,2022-11-28T08:00:00.000000Z
KO,CHOM,,HHE,broadband,41.097,40.7612,100.0,2022-11-28T08:00:00.000000Z,
KO,CHOM,,HHN,broadband,41.097,40.7612,100.0,2022-11-28T08:00:00.000000Z,
KO,CHOM,,HHZ,broadband,41.097,40.7612,100.0,2022-11-28T08:00:00.000000Z,
KO,KARS,,BHE,broadband,40.6152,43.0937,50.0,2006-10-13T00:00:00.000000Z,2013-11-07T12:00:00.000000Z
KO,KARS,,BHN,broadband,40.6152,43.0937,50.0,2006-10-13T00:00:00.000000Z,2013-11-07T12:00:00.000000Z
KO,KARS,,BHZ,broadband,40.6152,43.0937,50.0,2006-10-13T00:00:00.000000Z,2013-11-07T12:00:00.000000Z
KO,KARS,,HHE,broadband,40.6152,43.0937,100.0,2013-11-07T12:00:00.000000Z,
KO,KARS,,HHN,broadband,40.6152,43.0937,100.0,2013-11-07T12:00:00.000000Z,
KO,KARS,,HHZ,broadband,40.6152,43.0937,100.0,2013-11-07T12:00:00.000000Z,
KO,UVEZ,,HHE,broadband,40.904,30.9032,100.0,2019-12-18T00:00:00.000000Z,
KO,UVEZ,,HHN,broadband,40.904,30.9032,100.0,2019-12-18T00:00:00.000000Z,
KO,UVEZ,,HHZ,broadband,40.904,30.9032,100.0,2019-12-18T00:00:00.000000Z,
KO,KUMB,,HNE,strong_motion,40.8626,27.4592,100.0,2021-06-20T00:00:00.000000Z,2025-05-22T16:30:00.000000Z
KO,KUMB,,HNN,strong_motion,40.8626,27.4592,100.0,2021-06-20T00:00:00.000000Z,2025-05-22T16:30:00.000000Z
KO,KUMB,,HNZ,strong_motion,40.8626,27.4592,100.0,2021-06-20T00:00:00.000000Z,2025-05-22T16:30:00.000000Z
KO,KUMB,,HNE,strong_motion,40.8626,27.4592,100.0,2025-05-22T16:30:00.000000Z,
KO,KUMB,,HNN,strong_motion,40.8626,27.4592,100.0,2025-05-22T16:30:00.000000Z,
KO,KUMB,,HNZ,strong_motion,40.8626,27.4592,100.0,2025-05-22T16:30:00.000000Z,
KO,LADK,,BHE,broadband,38.1999,32.3648,50.0,2007-06-19T00:00:00.000000Z,2022-11-29T10:00:00.000000Z
KO,LADK,,BHN,broadband,38.1999,32.3648,50.0,2007-06-19T00:00:00.000000Z,2022-11-29T10:00:00.000000Z
KO,LADK,,BHZ,broadband,38.1999,32.3648,50.0,2007-06-19T00:00:00.000000Z,2022-11-29T10:00:00.000000Z
KO,LADK,,HHE,broadband,38.1999,32.3648,100.0,2022-11-29T10:00:00.000000Z,
KO,LADK,,HHN,broadband,38.1999,32.3648,100.0,2022-11-29T10:00:00.000000Z,
KO,LADK,,HHZ,broadband,38.1999,32.3648,100.0,2022-11-29T10:00:00.000000Z,
KO,SINB,,HNE,strong_motion,40.9998,28.5392,100.0,2010-08-13T00:00:00.000000Z,2012-10-19T08:00:00.000000Z
KO,SINB,,HNN,strong_motion,40.9998,28.5392,100.0,2010-08-13T00:00:00.000000Z,2012-10-19T08:00:00.000000Z
KO,SINB,,HNZ,strong_motion,40.9998,28.5392,100.0,2010-08-13T00:00:00.000000Z,2012-10-19T08:00:00.000000Z
KO,SINB,,HNE,strong_motion,40.9998,28.5392,100.0,2012-10-19T08:00:00.000000Z,
